utgdag,kaupverd,nuvirdi,ist120,ibm2,ib2m2,ib3m2,rism2,bilskurm2,geymm2,svalm2,haednr,fjibmhl,top_floor,two_storey,storeys_3,lyftuhus,age_studull,bath_fixtures,fjbilsk,lodpflm,innig_factor,nybygging,fjarmalastofnunselur,hverfi,gata
11/2/2019,46900,46834,1200,"79,5",0,0,0,0,"8,4","7,3",3,32,0,0,0,1,13,2,1,61,1,0,0,92,46
11/2/2019,95500,93457,1200,187,0,0,0,0,"11,3","8,6",6,56,0,0,0,1,9,4,2,"111,1",1,0,0,92,46
11/1/2019,47200,47183,1200,"68,9",0,0,0,0,"8,8","5,9",3,34,0,0,0,1,2,2,1,"43,8",1,0,0,92,46
7/14/2019,100000,99414,1200,"123,8",0,0,0,37,"6,4","6,4",6,94,0,0,0,1,1,4,0,"37,5",1,0,0,92,0
12/7/2019,42000,41973,1223,"83,5",0,0,0,0,"4,8","5,5",5,35,0,0,0,1,45,2,0,136,"1,07",0,0,92,0
12/11/2019,41000,40994,1200,"61,4",0,0,0,0,"6,3","6,6",4,94,0,0,0,1,1,2,0,"15,2",1,0,0,92,0
12/12/2019,37100,37053,1200,73,0,0,0,0,0,"5,4",8,38,0,0,0,1,45,2,0,119,1,0,0,92,0
12/12/2019,59900,59256,1200,"97,7",0,0,0,0,"16,8","11,4",5,34,0,0,0,1,2,2,1,"57,3",1,0,0,92,46
12/8/2019,40900,40831,1200,"62,9",0,0,0,0,6,"4,9",2,94,0,0,0,1,1,2,0,"15,4",1,0,0,92,0
12/21/2019,40900,40883,1200,"62,9",0,0,0,0,6,"4,9",3,94,0,0,0,1,1,2,0,"15,4",1,0,0,92,0
1/1/2020,39500,39366,1200,"62,9",0,0,0,0,6,"4,9",4,94,0,0,0,1,2,2,0,"15,4",1,0,0,92,0
1/1/2020,40500,40500,1200,"59,7",0,0,0,0,6,"4,2",6,94,0,0,0,1,2,2,0,"15,2",1,0,0,92,0
12/18/2019,36300,36198,1200,81,81,0,0,0,0,0,0,3,0,0,0,0,45,2,0,100,1,0,0,92,0
1/12/2020,36500,36483,1200,"77,3",0,0,0,0,0,"5,4",4,38,0,0,0,1,45,2,0,127,1,0,0,92,0
1/19/2020,33500,33483,1200,"79,3","79,3",0,0,0,0,0,0,3,0,0,0,0,45,2,0,154,"0,89",0,0,92,0
1/31/2020,57500,57336,1200,"103,5",0,0,0,0,"6,5","7,7",6,94,0,0,0,1,2,2,0,"23,9",1,0,0,92,0
2/7/2020,42000,41994,1223,"84,8",0,0,0,0,"4,5","5,5",8,35,0,0,0,1,45,2,0,137,"0,96",0,0,92,0
2/20/2020,43900,43580,1200,"62,9",0,0,0,0,6,"4,9",6,94,0,0,0,1,2,2,0,"15,3",1,0,0,92,0
2/28/2020,46900,46865,1223,"92,2",0,0,0,0,"4,9","11,4",2,12,0,0,0,1,30,2,1,"147,5",1,0,0,92,0
1/17/2014,21700,20844,1314,"69,9",0,0,0,0,0,"5,2",2,33,0,0,0,1,28,2,0,"130,9",1,0,0,93,112
2/15/2014,24200,24003,1200,"84,4","84,4",0,0,0,0,0,0,3,0,0,0,0,45,2,0,120,1,0,0,93,2
2/15/2014,22600,22594,1200,"40,9",0,"40,9","20,3",0,"2,1","3,5",3,4,0,0,0,0,45,2,0,61,1,0,0,93,0
2/16/2014,51000,50868,1200,"167,8",0,"66,7",0,"22,2",0,"3,9",2,3,0,1,0,0,45,4,0,272,"1,04",0,0,93,0
1/23/2014,26200,25999,1200,"87,4",0,0,0,0,0,0,0,4,0,0,0,0,45,2,0,138,1,0,0,93,13
3/1/2014,42500,42003,1200,"118,2",0,0,0,"55,8","5,3","3,4",2,4,0,0,0,0,45,2,0,294,"0,96",0,0,93,0
3/8/2014,26700,26700,1200,"93,3","93,3",0,0,0,0,0,0,4,0,0,0,0,45,2,0,160,1,0,0,93,13
3/13/2014,40000,39831,1200,"116,2",0,0,0,0,0,"6,2",2,4,0,0,0,0,45,2,0,214,"1,11",0,0,93,13
3/14/2014,42900,41872,1200,"113,7",0,0,0,0,28,"2,9",2,3,0,0,0,0,45,2,0,297,1,0,0,93,0
2/12/2014,90000,90000,1200,"273,3",0,"83,7",0,"27,3","6,1","10,1",2,3,0,0,1,0,45,6,0,385,"1,11",0,0,93,13
3/9/2014,16600,16590,1200,"37,1",0,0,0,0,0,0,2,6,0,0,0,0,45,2,0,73,1,0,0,93,13
3/30/2014,20500,20479,1200,"62,4","62,4",0,0,0,"2,2",0,0,3,0,0,0,0,45,2,0,122,1,0,0,93,0
4/6/2014,21500,21438,1200,"42,2",0,"42,2",30,0,0,0,3,5,0,0,0,0,45,2,0,"102,1",1,0,0,93,13
4/10/2014,34500,34313,1200,"103,5",0,0,0,0,"6,6","8,9",3,4,0,0,0,0,45,2,0,"212,2","0,98",0,0,93,0
4/11/2014,23310,23310,1200,"59,1",0,0,0,0,0,"4,5",1,6,0,0,0,0,45,2,0,87,1,0,0,93,0
3/30/2014,30000,29725,1200,"113,9","113,9",0,0,0,0,0,0,4,0,0,0,0,45,2,0,"144,4",1,0,0,93,13
4/18/2014,36000,35627,1200,"113,5","6,5",0,0,"15,5","13,2","4,9",1,3,0,1,0,0,45,2,0,202,1,0,0,93,2
5/9/2014,33500,33427,1200,"113,4",0,0,0,0,0,"17,1",2,4,0,0,0,0,45,2,0,214,"0,89",0,0,93,13
5/21/2014,25700,25659,1200,68,0,0,0,0,"13,8","3,2",4,8,0,0,0,0,45,2,0,"135,3","0,86",0,0,93,0
5/25/2014,27500,27486,1200,68,0,0,0,0,"14,5","3,2",3,8,0,0,0,0,45,2,0,"149,1","0,75",0,0,93,0
4/18/2014,32500,32256,1200,"96,7",0,0,0,0,"1,9","3,3",1,3,0,0,0,0,45,3,0,"196,7",1,0,0,93,0
5/29/2014,44900,44083,1200,"111,2",0,0,0,56,56,"5,9",2,4,0,0,0,0,45,2,0,329,"0,9",0,1,93,13
6/1/2014,24500,24483,1200,"75,4","75,4",0,0,0,"4,3",0,0,4,0,0,0,0,45,2,0,107,1,0,0,93,0
5/25/2014,26350,26185,1200,"102,7","102,7",0,0,0,0,0,0,3,0,0,0,0,45,2,0,179,1,0,0,93,13
6/15/2014,33300,33170,1200,"95,5","95,5",0,0,0,"2,4",0,0,3,0,0,0,0,45,2,0,124,1,0,0,93,13
6/22/2014,32000,28800,1200,"80,3","80,3",0,0,0,"3,4",0,0,4,0,0,0,0,45,2,0,171,1,0,0,93,13
6/22/2014,44000,40800,1200,"127,2",0,0,0,0,"3,3","8,9",1,4,0,0,0,0,45,2,0,229,"1,09",0,0,93,13
5/15/2014,42500,42196,1200,"91,3",0,0,0,0,"33,4","3,5",2,3,0,0,0,0,45,2,0,321,1,0,0,93,13
6/29/2014,24500,24485,1200,"68,1","68,1",0,0,0,"5,5",0,0,3,0,0,0,0,45,2,0,141,1,0,0,93,0
7/6/2014,23700,23388,1314,"69,9",0,0,0,0,0,"5,2",5,33,0,0,0,1,28,2,0,"130,9",1,0,0,93,112
6/12/2014,40200,39389,1200,101,0,0,0,30,"4,4","3,2",1,4,0,0,0,0,45,2,0,181,1,0,0,93,0
7/13/2014,22500,22459,1200,"71,3","71,3",0,0,0,"4,6",0,0,31,0,0,0,0,45,2,0,100,1,0,0,93,0
7/5/2014,19200,19189,1200,"63,4","63,4",0,0,0,"2,3",0,0,3,0,0,0,0,45,2,0,99,1,0,0,93,0
7/13/2014,36000,35919,1200,"98,7",0,0,"0,4",35,25,0,1,3,0,0,0,0,45,2,0,301,1,0,0,93,0
7/20/2014,34900,34886,1200,"104,5",0,0,0,0,"8,8","8,9",1,4,0,0,0,0,45,2,0,212,"0,85",0,0,93,0
7/19/2014,37200,37171,1200,"109,9",0,0,0,"29,8","3,1","10,3",2,4,0,0,0,0,45,2,0,280,1,0,0,93,0
8/3/2014,41700,41550,1200,116,0,0,0,"30,1",0,"3,2",1,4,0,0,0,0,45,3,0,223,1,0,0,93,0
7/27/2014,46000,45941,1200,"110,4",0,0,"20,4","21,8","2,4","1,9",2,3,0,1,0,0,45,2,0,259,1,0,0,93,0
8/16/2014,28400,28208,1200,"79,1","79,1",0,0,0,0,"9,7",0,4,0,0,0,0,45,2,0,119,1,0,0,93,13
8/20/2014,50900,50643,1200,"140,9",0,0,0,0,"5,6","7,1",1,3,0,0,0,0,45,2,0,198,1,0,0,93,0
8/22/2014,51000,50206,1200,"119,9",0,0,0,0,"16,1","3,9",2,3,0,1,0,0,45,2,1,338,1,0,0,93,13
8/30/2014,22200,21945,1200,"48,2",0,0,0,0,"3,6","2,2",2,4,0,0,0,0,45,2,0,115,1,0,0,93,13
8/31/2014,39000,38878,1200,"109,3",0,0,0,"37,5","8,7","2,8",1,4,0,0,0,0,45,2,0,295,1,0,0,93,0
9/6/2014,36000,35834,1200,"103,8",0,0,0,0,0,0,3,4,0,0,0,0,45,2,0,251,"1,15",0,0,93,0
9/13/2014,24200,24190,1200,"50,6",0,"50,6",0,0,0,0,3,4,0,0,0,0,45,2,0,109,"1,02",0,0,93,13
9/20/2014,28000,27953,1200,"90,5","90,5",0,0,0,"2,1",0,0,4,0,0,0,0,45,2,0,102,1,0,0,93,13
9/24/2014,39500,39479,1200,"116,7",0,0,0,"36,8",0,"2,7",1,4,0,1,0,0,45,2,0,221,"1,15",0,0,93,0
10/17/2014,37500,37451,1200,"103,7",0,0,0,0,"8,3","3,1",1,3,0,0,0,0,45,2,0,171,1,0,0,93,0
8/22/2014,18200,18009,1200,"44,9","44,9",0,0,0,"1,4",0,0,4,0,0,0,0,45,2,0,84,1,0,0,93,0
10/30/2014,31500,31460,1200,"74,6",0,0,0,"31,9","3,3","2,6",1,3,0,0,0,0,45,2,0,181,1,0,0,93,0
10/31/2014,32200,31859,1200,"93,3","93,3",0,0,0,0,0,0,4,0,0,0,0,45,2,0,111,1,0,0,93,13
11/2/2014,35000,34986,1200,"111,6","111,6",0,0,0,0,0,0,4,0,0,0,0,45,3,0,177,1,0,0,93,0
11/9/2014,20200,20197,1200,"51,8","51,8",0,0,0,0,0,0,3,0,0,0,0,45,2,0,90,"1,04",0,0,93,0
11/12/2014,26400,26109,1200,"52,4",0,0,0,0,0,0,3,4,0,0,0,0,45,2,0,104,"1,04",0,0,93,0
11/16/2014,25600,25549,1200,"86,8","86,8",0,0,0,"8,9",0,0,3,0,0,0,0,45,2,0,144,1,0,0,93,0
11/15/2014,24900,24896,1200,87,87,0,0,0,0,0,0,3,0,0,0,0,45,2,0,158,1,0,0,93,0
11/27/2014,53000,52463,1200,"140,3",3,0,0,"24,1","14,4","7,2",1,3,0,1,0,0,45,2,0,284,"0,96",0,0,93,13
12/11/2014,47000,46916,1200,"138,8",0,0,0,"24,5","11,7",4,1,4,0,0,0,0,45,3,0,224,"0,98",0,0,93,0
12/24/2014,25200,25129,1200,"75,7","75,7",0,0,0,"1,4",0,0,4,0,0,0,0,45,2,0,105,1,0,0,93,13
12/1/2014,46000,45044,1200,"142,2",0,0,0,"32,1",0,"8,2",2,4,0,0,0,0,45,2,0,249,"1,19",0,0,93,0
12/14/2014,26800,26488,1200,"69,3","69,3",0,0,0,"2,6",0,0,4,0,0,0,0,45,2,0,106,1,0,0,93,0
1/10/2015,18700,18676,1314,"42,9",0,0,0,0,0,"13,4",4,33,0,0,0,1,29,2,0,"85,5","1,04",0,0,93,112
1/23/2015,28500,28500,1200,"72,1",0,"72,1",0,0,0,0,3,4,0,0,0,0,45,3,0,142,"1,15",0,0,93,13
1/22/2015,29000,28938,1200,"69,6",0,"69,6",0,0,0,0,3,4,0,0,0,0,45,2,0,105,"0,93",0,0,93,13
2/1/2015,32800,32757,1200,"90,3",0,0,0,0,"5,6","5,9",2,3,0,0,0,0,45,2,0,"228,4","0,85",0,0,93,0
2/1/2015,27200,27163,1314,"85,4",0,0,0,0,0,"7,2",6,33,0,0,0,1,29,2,0,157,1,0,0,93,112
2/21/2015,23500,21791,1200,"56,3","56,3",0,0,0,"4,5",0,0,31,0,0,0,0,45,2,0,83,1,0,0,93,0
2/21/2015,48500,47349,1200,"152,5",0,0,0,0,0,"6,3",1,4,0,0,0,0,45,3,0,231,1,0,0,93,13
2/22/2015,16500,16496,1200,"46,6","46,6",0,0,0,0,0,0,4,0,0,0,0,45,2,0,74,1,0,0,93,0
2/18/2015,41000,40688,1200,"113,7",0,0,0,"22,8","9,6",12,1,3,0,0,0,0,45,2,0,267,1,0,0,93,0
3/5/2015,32500,32465,1200,"89,3",0,"89,3","7,1",0,0,"6,2",3,4,0,0,0,0,45,2,0,100,1,0,0,93,0
3/19/2015,34200,34110,1200,"83,9",0,"83,9","8,4",0,"0,7","2,8",3,4,0,0,0,0,45,2,0,126,1,0,0,93,0
3/21/2015,30400,30397,1200,"98,6","98,6",0,0,"34,5",1,0,0,3,0,0,0,0,45,2,0,196,1,0,1,93,0
4/2/2015,43500,43179,1200,"118,6",0,0,0,"26,3","2,9","4,1",1,3,0,0,0,0,45,2,0,255,1,0,0,93,13
5/7/2015,26500,26486,1200,"48,2",0,"48,2","8,4",0,0,"1,3",3,4,0,0,0,0,45,2,0,"123,1",1,0,0,93,13
5/9/2015,24270,24195,1314,"69,9",0,0,0,0,0,"5,2",4,33,0,0,0,1,29,2,0,"130,9",1,0,0,93,112
5/29/2015,19000,18973,1200,"43,7","43,7",0,0,0,0,0,0,3,0,0,0,0,45,2,0,122,"1,15",0,0,93,0
6/7/2015,18500,18431,1200,"55,3","55,3",0,0,0,"0,5",0,0,3,0,0,0,0,45,2,0,"106,6",1,0,0,93,0
5/29/2015,20260,20260,1314,"42,9",0,0,0,0,0,"13,4",3,33,0,0,0,1,29,2,0,"85,5",1,0,0,93,112
6/4/2015,24850,24836,1200,"56,5",0,"56,5","16,5",0,0,0,3,4,0,0,0,0,45,2,0,"102,4",1,0,0,93,0
6/7/2015,29500,29500,1200,93,93,0,0,0,0,0,0,4,0,0,0,0,45,2,0,154,"0,89",0,0,93,0
6/26/2015,33300,33283,1200,"105,2",0,0,0,0,"17,1","4,2",1,3,0,0,0,0,45,2,0,201,"0,87",0,1,93,2
7/1/2015,28500,28450,1200,"89,1","89,1",0,0,0,0,0,0,4,0,0,0,0,45,2,0,162,"0,89",0,0,93,0
7/2/2015,27500,27480,1200,"73,7","73,7",0,0,0,0,0,0,3,0,0,0,0,45,2,0,109,"1,04",0,0,93,0
7/5/2015,23500,23438,1200,"82,5","82,5",0,0,0,0,0,0,3,0,0,0,0,45,2,0,174,1,0,1,93,0
7/12/2015,28000,28000,1200,68,0,0,0,0,"11,2","3,2",2,8,0,0,0,0,45,2,0,"136,4","0,88",0,0,93,0
7/26/2015,47500,46765,1200,"133,8",0,0,0,"27,4","9,7","13,8",2,3,0,0,0,0,45,3,0,249,1,0,0,93,0
7/26/2015,39900,39818,1200,"98,2","98,2",0,0,"44,3","3,6",0,0,4,0,0,0,0,45,2,0,168,1,0,0,93,13
8/14/2015,36500,36284,1200,"82,6",0,0,0,"34,3","6,8",0,1,3,0,0,0,0,45,2,0,"226,4",1,0,0,93,0
8/16/2015,29900,29858,1200,"102,8","102,8",0,0,0,0,0,0,3,0,0,0,0,45,2,0,160,1,0,1,93,13
8/19/2015,45000,44611,1200,"139,1",0,0,0,"26,8","14,5","13,8",1,3,0,0,0,0,45,3,0,265,1,0,0,93,0
8/20/2015,36200,36200,1200,"107,2","107,2",0,0,0,"3,9",0,0,3,0,0,0,0,45,2,0,"144,5",1,0,0,93,13
8/22/2015,30000,30000,1200,"91,9",0,0,0,0,"7,7",0,1,3,0,0,0,0,45,2,0,"227,7",1,0,0,93,0
8/21/2015,26000,25677,1200,"92,8","92,8",0,0,0,1,0,0,3,0,0,0,0,45,2,0,134,1,0,0,93,0
7/23/2015,43700,43662,1200,"111,1",0,0,0,"22,8",0,"6,4",1,4,0,0,0,0,45,3,0,224,"1,07",0,0,93,0
9/3/2015,26000,25991,1200,"60,7",0,0,0,0,"3,9",3,2,6,0,0,0,0,45,2,0,108,1,0,0,93,0
5/17/2015,41000,40947,1200,"107,8",0,0,"27,2",0,"1,8","4,8",2,3,0,1,0,0,45,4,0,270,1,0,0,93,0
9/12/2015,45000,44964,1200,139,0,0,0,"24,5","10,3","7,2",1,3,0,0,0,0,45,2,0,207,1,0,0,93,2
9/12/2015,47000,46735,1200,133,"17,8",0,0,28,0,"9,2",1,4,0,1,0,0,45,2,0,242,1,0,0,93,13
9/5/2015,31900,31894,1200,68,0,0,0,0,"10,9","3,2",3,8,0,0,0,0,45,2,0,"135,3","0,89",0,0,93,0
9/12/2015,46300,46279,1200,"119,8",0,0,0,"30,4","5,6","4,6",1,4,0,0,0,0,45,2,0,237,"0,97",0,0,93,13
9/11/2015,33000,32802,1200,"78,2",0,"78,2","13,7",0,0,"3,2",3,4,0,0,0,0,45,2,0,138,1,0,0,93,0
9/20/2015,41900,41893,1200,"104,5",0,0,0,0,"7,2","8,9",2,4,0,0,0,0,45,2,0,212,"0,83",0,0,93,0
9/11/2015,43500,43220,1200,"114,2",0,0,0,0,0,"10,1",2,4,0,0,0,0,45,2,0,204,1,0,0,93,0
9/25/2015,32500,32445,1200,"78,3",0,0,0,36,0,"4,7",1,3,0,0,0,0,45,2,0,199,"0,94",0,0,93,0
9/20/2015,30000,29656,1200,68,0,0,0,0,"12,6","3,2",3,8,0,0,0,0,45,2,0,"135,3","0,86",0,0,93,0
10/8/2015,41000,40936,1200,"96,1",0,0,0,30,"5,5","3,2",2,4,0,0,0,0,45,2,0,192,1,0,0,93,0
10/15/2015,19500,19500,1314,"42,9",0,0,0,0,0,"13,4",1,33,0,0,0,1,29,2,0,"85,5",1,0,0,93,112
10/10/2015,79000,76324,1200,"194,2",0,"33,6",0,"21,7",21,"3,8",2,3,0,0,1,0,45,4,0,395,"1,09",0,0,93,13
10/3/2015,49975,49491,1200,"117,9",0,0,0,26,"7,6","3,2",2,4,0,0,0,0,45,2,0,287,"1,1",0,0,93,13
10/28/2015,28500,28479,1200,68,0,0,0,0,"11,1","3,2",2,8,0,0,0,0,45,2,0,"135,3","0,86",0,0,93,0
7/3/2015,31200,31123,1200,"89,7",0,0,0,"19,5","5,9","2,3",2,4,0,0,0,0,45,2,0,130,1,0,0,93,0
9/11/2015,26500,26493,1200,"85,1","85,1",0,0,0,"6,5",0,0,3,0,0,0,0,45,2,0,104,1,0,0,93,2
11/6/2015,28500,28354,1200,"75,3",0,"75,3","23,7",0,0,"4,6",3,4,0,0,0,0,45,2,0,106,1,0,0,93,13
11/11/2015,46500,44268,1200,"94,9",0,0,0,0,"9,2","4,8",2,3,0,0,0,0,45,2,0,228,1,0,0,93,0
11/13/2015,43300,43252,1200,119,0,0,0,"30,1",0,6,2,4,0,0,0,0,45,2,0,228,1,0,0,93,0
11/15/2015,46000,45972,1200,"110,5",0,0,0,"25,3","5,5","11,2",2,4,0,0,0,0,45,2,0,280,1,0,0,93,0
11/22/2015,32800,32575,1200,"82,5","82,5",0,0,0,0,0,0,3,0,0,0,0,45,2,0,174,1,0,0,93,0
11/27/2015,29500,27814,1200,"57,7",0,"57,7",0,0,0,"5,9",3,4,0,0,0,0,45,2,0,96,1,0,0,93,0
11/29/2015,29900,28189,1200,"68,1","68,1",0,0,0,"5,5",0,0,3,0,0,0,0,45,2,0,141,1,0,0,93,0
12/25/2015,28000,28000,1200,"91,2","91,2",0,0,0,0,0,0,4,0,0,0,0,45,2,0,158,1,0,0,93,0
1/8/2016,28600,28600,1200,"56,6",0,"56,6","13,4",0,0,10,3,4,0,0,0,0,45,2,0,139,1,0,0,93,13
1/3/2016,24580,24579,1314,"69,9",0,0,0,0,0,"5,2",3,33,0,0,0,1,30,2,0,"130,9",1,0,0,93,112
1/31/2016,76000,75660,1200,"158,6",0,0,"37,5",0,"0,9","10,2",2,3,0,0,1,0,45,3,1,335,1,0,0,93,0
2/5/2016,47500,47234,1200,"115,2",0,0,0,"24,8","8,3","14,5",1,4,0,0,0,0,45,2,0,284,1,0,0,93,0
2/11/2016,56100,55521,1200,"146,3",0,0,0,0,"5,1",5,1,4,0,0,0,0,45,2,0,203,"1,12",0,0,93,0
2/13/2016,53200,52538,1200,"114,4",0,0,0,28,"3,1","3,8",2,4,0,0,0,0,45,2,0,220,1,0,0,93,0
1/7/2016,41200,41200,1200,"99,5",0,0,0,"24,5","6,9","4,7",2,4,0,1,0,0,45,2,0,228,1,0,0,93,0
3/18/2016,39000,38598,1200,"119,2",0,0,0,0,"4,6","6,5",3,31,0,0,0,0,45,2,0,159,1,0,0,93,0
4/2/2016,32800,32568,1200,68,0,0,0,0,15,"3,2",4,8,0,0,0,0,45,2,0,"140,2","1,1",0,0,93,0
1/10/2016,35500,34739,1200,"72,7",0,0,0,0,"5,2","3,5",1,31,0,0,0,0,45,2,0,107,1,0,0,93,0
4/13/2016,20500,20213,1200,42,42,0,0,0,"4,6",0,0,3,0,0,0,0,45,2,0,77,1,0,0,93,0
4/15/2016,26300,26289,1200,"56,3","56,3",0,0,0,"4,5",0,0,31,0,0,0,0,45,2,0,83,1,0,0,93,0
4/15/2016,57000,56209,1200,"118,2",0,0,0,32,"4,3",11,1,4,0,0,0,0,45,2,0,250,"0,95",0,0,93,13
3/19/2016,37000,36993,1200,"142,7",0,0,0,"24,5",16,"11,8",2,3,0,0,0,0,45,2,0,220,1,0,1,93,2
5/4/2016,35000,34993,1200,"85,7","85,7",0,0,0,0,0,0,3,0,0,0,0,45,2,0,152,"0,85",0,0,93,13
5/26/2016,21000,20959,1200,"43,3","43,3",0,0,0,"1,2",0,0,3,0,0,0,0,45,2,0,102,1,0,0,93,0
6/4/2016,38500,38483,1200,"90,7",0,0,0,28,"6,5","4,7",1,4,0,0,0,0,45,2,0,198,1,0,0,93,0
6/11/2016,46750,46737,1200,"110,3",0,0,0,"22,8",0,"11,7",2,4,0,0,0,0,45,3,0,223,1,0,0,93,0
6/18/2016,30390,30174,1314,"85,4",0,0,0,0,0,"7,2",4,33,0,0,0,1,30,2,0,157,1,0,0,93,112
7/1/2016,41000,40880,1200,"89,6",0,0,0,0,"4,6","2,4",2,3,0,0,0,0,45,2,0,272,1,0,0,93,13
6/30/2016,37500,37464,1200,"96,3",0,"96,3",0,0,"0,9",0,3,4,0,0,0,0,45,2,0,103,"0,86",0,0,93,0
7/13/2016,28000,27971,1200,"61,8","61,8",0,0,0,0,0,0,3,0,0,0,0,45,2,0,"154,4","1,15",0,0,93,0
7/13/2016,46800,46765,1200,"114,2",0,0,0,0,0,"10,1",2,4,0,0,0,0,45,2,0,204,1,0,0,93,0
7/8/2016,42500,42422,1200,"104,5",0,0,0,0,"8,8","8,9",1,4,0,0,0,0,45,2,0,212,"0,98",0,0,93,0
7/9/2016,44000,43946,1200,"102,9",0,"102,9","3,7",0,"1,4","11,6",3,4,0,0,0,0,45,2,0,107,1,0,0,93,0
7/13/2016,43000,42937,1200,"98,1","98,1",0,0,0,"3,1",0,0,4,0,0,0,0,45,2,0,140,1,0,0,93,0
7/21/2016,43000,42972,1200,"119,2",0,0,0,0,"6,8","6,5",2,31,0,0,0,0,45,2,0,161,1,0,0,93,0
7/24/2016,25475,25472,1314,"69,9",0,0,0,0,0,"5,2",6,33,0,0,0,1,30,2,0,"130,9",1,0,0,93,112
9/4/2016,34000,33972,1200,"69,6",0,"69,6",0,0,0,0,3,4,0,0,0,0,45,2,0,105,"0,93",0,0,93,13
9/10/2016,55000,54403,1200,"112,9",0,0,"1,5",0,3,"7,4",2,4,0,0,0,0,45,2,0,262,1,0,0,93,13
9/18/2016,38800,38771,1200,87,0,0,0,0,0,"3,5",1,3,0,0,0,0,45,2,0,190,1,0,0,93,0
9/18/2016,35400,35205,1200,"82,5","82,5",0,0,0,0,0,0,3,0,0,0,0,45,2,0,174,1,0,0,93,0
9/23/2016,34500,34491,1200,87,87,0,0,0,0,0,0,3,0,0,0,0,45,2,0,158,1,0,0,93,0
10/2/2016,30875,30867,1314,"85,4",0,0,0,0,0,"7,2",4,33,0,0,0,1,30,2,0,157,1,0,0,93,112
10/8/2016,46800,46633,1200,"119,2",0,0,0,0,"7,5","6,5",1,31,0,0,0,0,45,2,0,162,1,0,0,93,0
9/30/2016,54700,54564,1200,"110,8",0,0,0,0,"4,8","6,9",2,3,0,0,0,0,45,2,0,254,1,0,0,93,0
10/2/2016,27800,27716,1200,"64,2","64,2",0,0,0,"2,9",0,0,3,0,0,0,0,45,2,0,151,"1,35",0,0,93,0
10/19/2016,43500,43461,1200,115,"30,6",0,0,"31,2",0,"2,2",2,4,0,0,0,0,45,2,0,306,"0,87",0,0,93,0
10/28/2016,57900,57822,1200,"125,7",0,12,0,0,0,6,2,3,0,1,0,0,45,3,0,239,1,0,0,93,0
10/29/2016,47500,47403,1200,"104,3",0,0,0,"28,6",9,"5,8",2,3,0,0,0,0,45,2,0,249,"0,86",0,0,93,0
10/26/2016,26000,25807,1200,"43,3","43,3",0,0,0,"1,2",0,0,3,0,0,0,0,45,2,0,102,1,0,0,93,0
11/10/2016,56000,55886,1200,"117,3",0,0,0,0,"4,5",3,1,4,0,0,0,0,45,2,0,141,"1,04",0,0,93,13
11/4/2016,30130,29944,1314,"85,4",0,0,0,0,0,"7,2",6,33,0,0,0,1,30,2,0,157,1,0,0,93,112
11/2/2016,34500,34404,1200,"77,6","77,6",0,0,0,0,0,0,3,0,0,0,0,45,2,0,114,1,0,0,93,0
11/4/2016,28500,28486,1200,"60,3","60,3",0,0,0,3,0,0,4,0,0,0,0,45,2,0,"132,5",1,0,0,93,13
11/5/2016,37000,36986,1200,"91,3","91,3",0,0,0,"7,9",0,0,4,0,0,0,0,45,2,0,102,1,0,0,93,13
11/11/2016,29520,29258,1314,"69,9",0,0,0,"23,8",0,"5,2",3,33,0,0,0,1,30,2,0,"171,2",1,0,0,93,112
11/25/2016,33000,32979,1200,"74,5","74,5",0,0,0,0,0,0,3,0,0,0,0,45,2,0,139,"1,15",0,0,93,0
12/4/2016,48000,47967,1200,"100,5",0,0,0,0,6,"2,5",1,3,0,0,0,0,45,2,0,"283,8",1,0,0,93,13
12/1/2016,26000,25294,1200,"56,2","56,2",0,0,0,"1,6",0,0,3,0,0,0,0,45,2,0,142,1,0,0,93,0
12/2/2016,34000,33767,1200,"72,7",0,0,0,0,"6,5","3,5",2,31,0,0,0,0,45,2,0,105,1,0,0,93,0
11/25/2016,57500,57449,1200,"139,8",0,0,0,35,"4,2","9,9",1,4,0,0,0,0,45,2,0,225,"0,82",0,0,93,13
12/9/2016,55900,55747,1200,"142,2",0,0,0,"32,1",0,"8,2",2,4,0,0,0,0,45,2,0,249,"1,19",0,0,93,0
12/22/2016,38000,37979,1200,"61,9",0,"61,9",0,0,0,0,3,4,0,0,0,0,45,2,0,84,"0,85",0,0,93,0
12/18/2016,26500,26496,1314,"69,9",0,0,0,0,0,"5,2",6,33,0,0,0,1,30,2,0,"130,9",1,0,0,93,112
12/31/2016,34500,32989,1200,"63,6","63,6",0,0,0,"2,7",0,0,3,0,0,0,0,45,2,0,"186,3","1,09",0,0,93,13
12/29/2016,31600,31581,1314,"85,4",0,0,0,0,0,"7,2",5,33,0,0,0,1,30,2,0,157,1,0,0,93,112
12/15/2016,25600,25582,1200,42,42,0,0,0,"4,6",0,0,3,0,0,0,0,45,2,0,77,1,0,0,93,0
1/5/2017,38000,37836,1200,"86,6","86,6",0,0,0,0,0,0,4,0,0,0,0,45,2,0,176,1,0,0,93,0
1/1/2017,35800,35696,1200,"94,9","94,9",0,0,0,"3,8",0,0,4,0,0,0,0,45,2,0,150,1,0,0,93,0
2/11/2017,79000,77568,1200,140,0,0,0,27,"30,4","3,5",2,3,0,1,0,0,45,3,0,284,"1,06",0,0,93,13
