utgdag,kaupverd,nuvirdi,ist120,ibm2,ib2m2,ib3m2,rism2,bilskurm2,geymm2,two_livunits,two_storey,storeys_3,age_studull,not_concrete,stud1house,bath_fixtures,fjbilsk,lodpflm,landratio,innig_factor,utig_factor,fjarmalastofnunselur,hverfi,gata
7/2/2017,86000,85010,1111,"238,8","102,4",0,0,34,0,0,1,0,27,0,"1,171",4,0,741,"1,165","1,11","1,11",0,650,0
7/16/2017,65000,64719,1121,"136,8",0,30,0,32,0,0,1,0,24,0,1,3,0,503,"0,791","1,15","1,16",0,650,0
7/21/2017,97000,94871,1111,"246,4","54,3",0,0,"46,1",0,0,1,0,33,0,"1,716",5,0,804,"1,264","0,96",1,0,650,0
7/23/2017,48000,47702,1126,104,0,0,0,"18,2",0,0,0,0,26,0,1,2,0,297,"0,467",1,1,0,650,0
7/7/2017,12000,11914,1111,"130,7",0,0,0,39,0,0,0,0,30,0,"1,247",2,0,698,"1,097","1,09","1,11",0,650,0
7/27/2017,105000,103923,1111,"331,7","194,9",0,0,"41,9",0,0,1,0,25,0,"1,11",6,0,913,"1,436","1,07",1,0,650,0
7/27/2017,73500,73115,1111,"140,3",0,0,0,"39,6",0,0,0,0,32,1,"1,125",2,0,750,"1,179","1,19","0,96",0,650,0
8/11/2017,70000,69821,1111,"137,7",0,0,0,33,0,0,0,0,33,1,"1,112",3,0,702,"1,104","1,15","1,16",0,650,0
9/3/2017,76900,76753,1121,"183,3","106,1",0,0,"28,9",0,0,1,0,30,0,1,4,0,454,"0,714","1,04",1,0,650,0
10/4/2017,69000,68944,1126,"145,9",0,0,0,"29,1","8,2",0,1,0,21,0,1,3,0,604,"0,95",1,"0,96",0,650,0
10/13/2017,80000,79972,1111,170,0,0,0,"45,2",0,0,0,0,29,0,"1,074",3,0,739,"1,162","0,87","1,22",0,650,0
10/26/2017,75250,69850,1111,"168,1",0,0,0,"47,1",0,0,0,0,32,1,"1,167",2,0,757,"1,19","0,96","1,11",0,650,0
11/5/2017,67500,67426,1111,"165,4",0,0,0,"29,4",0,0,0,0,33,0,"1,137",3,0,620,"0,975",1,"1,07",0,650,0
11/16/2017,63000,56700,1121,"151,9",0,0,0,18,0,0,1,0,27,0,1,4,0,264,"0,415",1,"0,96",0,650,0
11/19/2017,53400,53211,1126,"114,4","114,4",0,0,"23,2",0,0,0,0,26,0,1,3,0,351,"0,552","1,09",1,0,650,0
12/3/2017,63000,62835,1121,"151,9",0,0,0,18,0,0,1,0,27,0,1,4,0,264,"0,415",1,"0,96",0,650,0
12/6/2017,48900,48848,1126,80,0,0,0,0,0,0,0,0,19,0,1,2,0,238,"0,374","1,26","0,94",0,650,0
8/19/2017,68500,68241,1125,"224,5","108,1",0,0,"30,5",0,0,1,0,24,0,1,5,0,541,"0,851","1,17","1,11",1,650,0
12/8/2017,39600,39592,1126,"80,1",0,0,0,0,0,0,0,0,20,0,1,3,0,333,"0,524","1,26","0,94",0,650,0
1/13/2018,86900,86679,1125,"226,7","109,2","32,5","33,5","26,4",0,0,0,1,27,0,1,4,0,"544,5","0,856",1,1,0,650,0
2/1/2018,87000,86793,1111,"208,8",0,0,0,33,33,0,1,0,19,0,"1,233",2,0,617,"0,97",1,1,0,650,0
2/8/2018,65000,64808,1121,"143,6",0,0,0,25,0,0,1,0,24,0,1,4,0,272,"0,428","1,02",1,0,650,0
2/9/2018,75000,74322,1111,"135,7",0,0,0,"32,8",0,0,0,0,25,0,"1,103",4,0,598,"0,94",1,1,0,650,0
2/11/2018,77000,76185,1111,"180,6",0,0,0,"36,9",0,0,0,0,28,0,1,2,0,1168,"1,836","0,94","0,89",0,650,0
2/24/2018,84500,84274,1111,"229,8",0,0,0,36,0,0,1,0,29,0,"1,384",4,0,802,"1,261","1,15","0,96",0,650,0
5/10/2018,102000,102000,1111,"377,6","55,8",0,0,60,0,0,1,0,28,0,"1,13",2,0,3057,"4,807","0,96","1,08",0,650,0
5/17/2018,39700,39651,1126,80,0,0,0,0,0,0,0,0,19,0,1,2,0,218,"0,343",1,1,0,650,0
5/24/2018,83600,82772,1111,"183,4","54,2",0,0,"32,7",0,0,1,0,25,0,"1,106",6,0,682,"1,072","1,14","1,07",0,650,0
6/2/2018,79300,78547,1125,"195,4","65,1",0,0,"29,8",0,0,1,0,25,0,1,5,0,476,"0,748","1,03",1,0,650,0
6/3/2018,77000,76557,1125,192,0,0,0,28,0,0,1,0,26,0,1,4,0,644,"1,013","1,07","0,96",0,650,0
6/10/2018,65500,65500,1126,"133,6",0,0,0,"31,5",9,0,0,0,19,0,1,3,0,933,"1,467",1,1,0,650,0
6/9/2018,77000,76468,1125,"170,3","80,2",0,0,"27,9",0,0,1,0,26,0,1,4,0,613,"0,964","1,04","0,78",0,650,0
6/9/2018,64300,64144,1126,"126,9",0,0,0,"37,5",0,0,0,0,20,0,1,3,0,"500,2","0,786","0,96",1,0,650,0
6/22/2018,69900,69549,1125,"198,2","108,1",0,0,"27,9",0,0,1,0,26,0,1,4,0,671,"1,055","0,99",1,0,650,0
7/15/2018,71000,70982,1121,"143,6",0,0,0,25,0,0,1,0,24,0,1,4,0,519,"0,816","1,2",1,0,650,0
7/22/2018,64200,63879,1111,"114,7",0,0,0,"37,4",0,0,0,0,33,1,"1,081",2,0,648,"1,019","1,04","1,07",0,650,0
7/28/2018,74000,73762,1111,"165,8",0,0,0,"29,3",0,0,0,0,35,0,"1,328",3,0,818,"1,286","1,11",1,0,650,0
9/12/2018,79500,78279,1111,"141,4",0,0,0,"35,3",0,0,0,0,23,0,"1,152",3,0,625,"0,983","1,15","0,96",0,650,0
9/21/2018,70100,69958,1121,"142,8",0,"40,5",0,37,0,0,1,0,23,0,1,3,0,479,"0,753","1,12","1,11",0,650,0
9/23/2018,68900,68514,1125,"141,8",0,0,0,"28,3",0,0,0,0,30,0,1,3,0,573,"0,901","1,07",1,0,650,0
10/5/2018,83000,82855,1125,"223,1","91,5",0,0,"36,4",0,0,1,0,32,0,1,3,0,558,"0,877","0,94","1,11",0,650,0
10/5/2018,95000,94982,1111,"218,9","89,7",0,0,"32,7",0,0,1,0,24,0,"1,048",5,0,596,"0,937","1,25",1,0,650,0
10/13/2018,67200,67058,1125,151,0,0,0,0,0,0,1,0,30,0,1,4,0,197,"0,31","1,11","0,94",0,650,0
10/20/2018,81000,80821,1126,"208,8",0,0,0,"41,6",0,0,1,0,17,0,1,4,0,683,"1,074",1,1,0,650,0
10/26/2018,78000,77430,1125,"157,3",0,"49,4",0,"37,9",0,0,1,0,22,0,1,3,0,683,"1,074",1,"0,96",0,650,0
11/14/2018,72500,70352,1111,"163,1",0,0,0,"35,7",0,0,0,0,31,0,"1,229",4,0,713,"1,121",1,"1,15",0,650,0
11/25/2018,67900,67283,1121,"153,2",0,"76,6",0,18,0,0,1,0,28,0,1,3,0,255,"0,401","1,06","1,19",0,650,0
12/3/2018,70000,69294,1121,"150,5",0,0,0,"22,4",0,0,0,0,34,0,1,3,0,384,"0,604",1,"0,96",0,650,0
2/10/2019,70750,70711,1125,"193,6","87,4",0,0,29,0,0,1,0,29,0,1,4,0,451,"0,709","1,04",1,0,650,0
2/16/2019,77000,76836,1125,"157,3",0,"49,4",0,"37,9",0,0,1,0,23,0,1,2,0,718,"1,129",1,1,0,650,0
2/23/2019,79000,78591,1126,"180,2",0,0,0,"36,7","53,9",0,0,0,28,0,1,4,0,515,"0,81","0,89","0,61",0,650,0
3/3/2019,71500,71489,1125,144,0,0,0,18,0,0,1,0,31,0,1,3,0,293,"0,461","0,85","1,04",0,650,0
3/20/2019,68000,67604,1121,"140,9",0,0,0,"26,9",0,0,1,0,23,0,1,3,0,418,"0,657","1,07","0,96",0,650,0
3/17/2019,69000,68979,1125,"155,4",0,0,0,18,0,0,1,0,31,0,1,3,0,201,"0,316","1,13","0,96",0,650,0
3/24/2019,71000,70252,1121,"142,8",0,"40,5",0,37,0,0,0,0,27,0,1,2,0,627,"0,986","1,02",1,0,650,0
3/30/2019,79000,78689,1121,"171,3",0,0,0,"56,7",0,0,1,0,30,0,1,4,0,469,"0,737","0,96","1,11",0,650,0
5/12/2019,43000,42954,1126,"87,1","87,1",0,0,"30,1",0,0,0,0,36,"0,5",1,2,0,"231,3","0,364",1,1,0,650,0
5/15/2019,71600,71234,1121,"151,8",0,0,0,"28,7",0,0,1,0,23,0,1,4,0,540,"0,849","0,98","0,96",0,650,0
5/30/2019,40000,39946,1126,"81,9","81,9",0,0,0,0,0,0,0,26,0,1,3,0,305,"0,48","1,04",1,0,650,0
6/14/2019,77000,77000,1111,159,0,0,0,"78,9",0,0,0,0,38,0,"1,166",2,0,1224,"1,925",1,1,0,650,0
6/26/2019,81000,80348,1111,"144,4",0,0,0,"35,3",0,0,0,0,20,0,"1,084",4,0,844,"1,327",1,1,0,650,0
6/30/2019,74000,73859,1125,"185,3",0,0,0,18,0,0,1,0,31,0,1,5,0,298,"0,469","0,93",1,0,650,0
8/17/2019,79900,78854,1126,167,0,0,0,"43,6",0,0,0,0,28,0,1,4,0,"551,3","0,867",1,1,0,650,0
8/22/2019,72750,72435,1121,"140,8",0,0,0,37,0,0,1,0,26,0,1,2,0,417,"0,656",1,1,0,650,0
8/23/2019,93500,93364,1111,"251,1","120,9",0,0,"41,2",0,0,1,0,28,"0,5","1,052",6,0,886,"1,393","1,14","1,11",0,650,0
8/22/2019,92500,92251,1111,"174,6",0,0,0,"36,7",0,0,0,0,32,0,"1,443",4,0,702,"1,104","1,02","1,11",0,650,0
9/28/2019,79600,79199,1111,149,0,0,0,"43,8",0,0,0,0,35,1,"1,114",3,0,844,"1,327",1,"0,96",0,650,0
9/26/2019,83800,82648,1125,"184,5",0,0,0,"25,7",0,0,1,0,28,0,1,3,0,565,"0,888",1,"0,96",0,650,0
10/3/2019,67500,67482,1111,"165,4",0,0,0,"25,7",0,0,0,0,31,1,"1,291",4,0,831,"1,307","0,98","0,74",0,650,0
10/11/2019,71000,70768,1121,"124,6",0,"31,4",0,25,0,0,1,0,26,0,1,3,0,467,"0,734","1,23",1,0,650,0
10/13/2019,72000,71966,1125,164,0,0,0,22,0,0,0,0,32,0,1,3,0,468,"0,736","1,02","1,11",0,650,0
11/1/2019,77000,76809,1121,"152,1",0,"74,4",0,"31,8",0,0,1,0,23,0,1,4,0,420,"0,66","0,95","0,94",0,650,0
11/10/2019,44000,43966,1126,80,0,0,0,0,0,0,0,0,20,0,1,2,0,"315,6","0,496",1,1,0,650,0
11/29/2019,83000,82879,1125,"196,9","82,6",0,0,30,0,0,1,0,29,0,1,3,0,607,"0,954","0,74",1,0,650,0
12/4/2019,79000,78932,1125,"161,6",0,"65,6",0,58,0,0,1,0,23,0,1,4,0,495,"0,778","1,11","1,11",0,650,0
12/12/2019,74000,73588,1125,"180,2",0,0,0,"26,4",0,0,1,0,30,0,1,4,0,447,"0,703","1,08","0,93",0,650,0
12/21/2019,89500,87596,1111,"153,9",0,0,0,"56,4","16,5",0,0,0,21,0,"1,315",3,0,842,"1,324","0,93","0,56",0,650,0
12/21/2019,75000,74864,1125,"158,6",0,0,0,"28,3",0,0,0,0,32,0,1,4,0,575,"0,904","0,98","0,89",0,650,0
2/9/2020,79900,79483,1121,"154,4",0,"76,7",0,"31,8",0,0,1,0,24,0,1,5,0,560,"0,881","1,06","0,94",0,650,0
2/14/2020,79900,79847,1111,145,0,0,0,"44,2",0,0,0,0,36,1,"1,138",4,0,750,"1,179","1,04","1,07",0,650,0
2/22/2020,82000,81969,1111,"159,2",0,0,0,"55,7","19,4",0,0,0,29,0,"1,092",3,0,806,"1,267","1,14","1,11",0,650,0
2/27/2014,34500,34459,1111,"115,5",0,"50,7",0,"23,8",0,0,1,0,40,1,"1,062",2,0,181,"0,285",1,"0,81",0,660,0
5/9/2014,28500,28438,1111,"90,1",0,"41,8",0,0,"33,5",0,1,0,40,0,"1,035",2,0,196,"0,308","0,81","0,89",0,660,0
5/30/2014,34500,34244,1111,"110,7","25,5",0,"8,2",0,0,0,0,1,40,"0,5","1,005",3,0,414,"0,651",1,1,0,660,0
5/30/2014,17800,17785,1126,"54,1",0,0,0,0,12,0,0,0,40,0,1,2,0,161,"0,253",1,1,0,660,0
6/29/2014,20800,20240,1126,"61,1",0,"61,1","1,5",0,"1,6",0,0,0,40,0,1,2,0,125,"0,197",1,1,0,660,0
7/13/2014,28000,27967,1126,"68,4",0,0,0,"29,6","5,9",0,0,0,12,1,1,2,0,221,"0,347",1,1,0,660,0
7/17/2014,36125,32460,1111,"145,6",0,0,7,0,"12,5",0,1,0,40,0,"1,685",4,0,196,"0,308",1,1,0,660,0
8/23/2014,46500,43658,1111,"148,7","31,7",0,0,"30,4",0,0,1,0,30,1,"1,001",2,0,415,"0,653","1,06","1,11",0,660,0
7/13/2014,64500,64247,1111,"202,1","70,9","60,3",0,0,0,0,0,1,40,1,"1,051",4,0,675,"1,061","1,02",1,0,660,0
10/12/2014,27800,27800,1111,165,"62,8",0,"7,8",0,0,0,0,1,40,1,1,3,0,300,"0,472",1,1,1,660,0
11/9/2014,22500,20310,1126,"89,3",0,0,"2,7",0,0,0,0,0,40,0,1,2,0,194,"0,305",1,1,0,660,0
2/22/2015,21800,21786,1126,"53,8",0,0,0,0,"15,2",0,0,0,40,0,1,2,0,116,"0,182","0,94","0,94",0,660,0
2/27/2015,35000,34114,1111,"143,4","52,4",0,2,0,0,0,0,1,40,1,"1,102",2,0,329,"0,517",1,1,0,660,0
3/12/2015,17800,17777,1126,"43,5",0,0,0,0,0,0,0,0,40,"0,5",1,2,0,129,"0,203","1,15","1,06",0,660,0
4/15/2015,19800,19741,1126,"46,7",0,0,0,0,"9,7",0,0,0,40,1,1,2,0,198,"0,311","0,94","0,89",0,660,0
9/6/2015,64000,59917,1111,179,0,0,"4,6","29,1",0,0,1,0,27,0,"1,048",5,0,478,"0,752",1,1,0,660,0
10/16/2015,35700,31337,1126,"97,5",0,0,0,0,46,0,0,0,40,0,1,2,0,141,"0,222",1,1,0,660,0
11/8/2015,26800,26785,1126,"80,2",0,0,"19,3",0,"4,2",0,1,0,40,"0,5",1,2,0,117,"0,184",1,1,0,660,0
12/2/2015,15485,14590,1126,"31,4",0,0,0,0,0,0,0,0,40,"0,5",1,2,0,96,"0,151","0,89",1,0,660,0
1/29/2016,17500,17492,1126,"47,3","47,3",0,0,0,0,0,0,0,40,"0,5",1,2,0,74,"0,116",1,1,0,660,0
2/5/2016,34000,33957,1126,"86,5",0,0,0,"22,6","13,6",0,0,0,27,0,1,2,0,165,"0,259","0,99",1,0,660,0
5/8/2016,31000,31000,1126,"81,5",0,0,0,"22,6","13,6",0,0,0,27,0,1,2,0,158,"0,248","0,98",1,1,660,0
5/8/2016,50900,50136,1111,162,"53,6",37,0,0,"17,2",0,0,1,40,1,"1,301",4,0,1183,"1,86","1,05","0,96",0,660,0
7/22/2016,30500,30378,1126,"104,5",0,"20,4","63,7",0,0,0,1,0,40,0,1,2,0,327,"0,514",1,1,0,660,0
7/2/2016,23000,22967,1126,"73,5","73,5",0,0,0,0,0,0,0,40,0,1,2,0,185,"0,291",1,1,0,660,0
9/10/2016,23000,22973,1126,"43,3",0,0,0,0,"14,9",0,0,0,40,0,1,2,0,123,"0,193",1,1,0,660,0
11/3/2016,25500,25493,1126,"54,1",0,0,0,0,12,0,0,0,40,0,1,2,0,169,"0,266",1,1,0,660,0
11/13/2016,29500,29489,1126,"96,1",0,0,"2,5",0,0,0,0,0,40,0,1,2,0,159,"0,25",1,1,0,660,0
1/29/2017,44400,44213,1126,"106,2",0,0,0,"28,1","60,7",0,0,0,40,0,1,2,0,225,"0,354",1,1,0,660,0
3/22/2017,59500,58433,1111,"201,4",0,"53,4",0,0,0,0,0,1,40,1,"1,047",2,0,616,"0,969","0,83","0,89",0,660,0
4/6/2017,30000,29868,1126,"54,1",0,0,0,0,"14,9",0,0,0,40,0,1,2,0,185,"0,291",1,1,0,660,0
4/14/2017,29000,28946,1126,"54,1",0,0,0,0,"14,9",0,0,0,40,0,1,2,0,165,"0,259",1,1,0,660,0
4/30/2017,43000,42993,1111,"149,1","48,1","46,8",0,0,0,0,0,1,40,1,"1,117",2,0,"639,5","1,006","0,79","0,89",0,660,0
5/14/2017,40500,40465,1126,"68,4",0,0,0,"29,6","5,9",0,0,0,15,1,1,2,0,221,"0,347",1,1,0,660,0
6/2/2017,26500,26290,1126,"58,1","14,9",0,0,0,0,0,1,0,40,0,1,2,0,143,"0,225",1,1,0,660,0
6/10/2017,34850,34850,1126,"83,2","37,2",0,"0,7",0,"1,8",0,1,0,40,"0,5",1,2,0,225,"0,354",1,1,0,660,0
7/16/2017,33200,33180,1126,"61,1",0,"61,1","1,5",0,"1,6",0,0,0,40,0,1,2,0,125,"0,197",1,1,0,660,0
7/30/2017,36500,36465,1126,"98,3",0,"33,4","23,2","16,5","8,3",0,1,0,40,1,1,2,0,"290,8","0,457",1,1,0,660,0
7/29/2017,27900,27872,1126,"54,1",0,0,0,0,12,0,0,0,40,0,1,2,0,180,"0,283",1,1,0,660,0
8/18/2017,44500,44472,1111,108,54,0,0,0,0,0,1,0,40,1,"1,007",3,0,300,"0,472","1,17","1,06",1,660,0
12/14/2017,76900,76575,1111,"104,8",0,"43,8","10,5","46,9","78,1",0,1,0,40,1,1,2,0,512,"0,805",1,1,0,660,0
12/20/2017,67300,67141,1111,"204,7",0,0,0,"28,3",0,0,1,0,40,0,"1,156",5,0,296,"0,465","1,02",1,0,660,0
2/25/2018,27000,26984,1126,"40,5",0,"40,5","6,5",0,"10,8",0,0,0,40,"0,5",1,2,0,151,"0,237",1,1,0,660,0
3/29/2018,40000,39882,1126,"108,7",43,0,0,0,0,0,1,0,40,0,1,4,0,147,"0,231","1,07","0,94",0,660,0
3/29/2018,28500,28479,1126,"43,2",0,0,0,0,12,0,0,0,40,0,1,2,0,136,"0,214",1,1,0,660,0
8/31/2018,31000,30957,1126,"54,1",0,0,0,0,12,0,0,0,40,0,1,2,0,161,"0,253",1,1,0,660,0
9/26/2018,72000,71750,1111,"140,9",0,0,"32,3","37,4",0,0,1,0,23,0,"1,278",4,0,368,"0,579",1,1,0,660,0
10/5/2018,26500,26459,1126,"53,8",0,0,0,0,"12,2",0,0,0,40,0,1,2,0,113,"0,178","0,83","0,94",0,660,0
1/6/2019,57000,56946,1111,"138,5","56,5",0,0,0,0,0,1,0,40,1,"1,18",2,0,300,"0,472","0,98","0,94",0,660,0
1/31/2019,46900,46776,1126,"86,5",0,0,0,"22,6","13,6",0,0,0,30,0,1,2,0,165,"0,259","0,99",1,0,660,0
2/20/2019,40500,40500,1111,"127,6","40,8","29,7",0,0,0,0,0,1,40,1,"1,085",2,0,378,"0,594","0,74","0,67",0,660,0
3/6/2019,59000,58566,1111,"115,5",0,"50,7",0,"23,8",0,0,1,0,40,1,"1,062",2,0,181,"0,285",1,"0,81",0,660,0
3/6/2019,65000,64545,1111,94,0,"40,9",0,45,0,0,1,0,40,1,"1,101",3,0,367,"0,577","0,94",1,0,660,0
6/16/2019,61500,61324,1111,"110,7","25,5",0,"8,2",0,0,0,0,1,40,"0,5","1,005",3,0,414,"0,651",1,1,0,660,0
7/5/2019,53400,53122,1111,"90,1",0,"41,8",0,0,"33,5",0,1,0,40,0,"1,035",2,0,196,"0,308","0,81","0,89",0,660,0
7/6/2019,58500,58458,1125,"100,9",0,0,0,0,"52,3",0,1,0,40,0,1,3,0,291,"0,458",1,1,0,660,0
9/12/2019,53800,53510,1126,140,0,0,"22,3",0,"12,3",0,1,0,40,0,1,4,0,294,"0,462",1,1,0,660,0
9/17/2019,32000,32000,1126,"64,9",0,"64,9",0,0,0,0,0,0,40,1,1,2,0,339,"0,533",1,"0,89",0,660,0
10/3/2019,39000,38983,1126,"80,2",0,0,"19,3",0,"4,2",0,1,0,40,"0,5",1,2,0,117,"0,184",1,1,0,660,0
9/26/2019,76900,75397,1111,"186,1","61,4","48,1",0,0,0,0,0,1,40,"0,5","1,067",4,0,551,"0,866","1,13","1,06",0,660,0
10/13/2019,40500,40458,1126,73,0,0,0,0,"34,8",0,0,0,40,0,1,2,0,190,"0,299",1,1,0,660,0
10/12/2019,38700,38646,1126,"94,1",0,0,0,0,"3,9",0,0,0,40,0,1,2,0,189,"0,297",1,1,0,660,0
11/7/2019,42000,41935,1126,"114,8","51,3",0,0,0,"2,4",0,1,0,40,0,1,2,0,207,"0,325",1,1,0,660,0
12/7/2019,36200,36161,1126,"76,8",0,0,"3,5",0,0,0,0,0,40,0,1,2,0,133,"0,209",1,1,0,660,0
2/26/2020,49400,49331,1126,"101,9",0,0,0,0,"11,9",0,0,0,40,0,1,2,0,248,"0,39",1,1,0,660,0
2/23/2014,29000,28478,1111,"116,2",0,0,0,"31,5",0,0,0,0,40,1,"1,085",2,0,630,"0,991","0,89","0,96",0,680,0
2/27/2014,41500,41464,1111,145,0,0,0,32,0,0,0,0,40,0,"1,215",3,0,628,"0,987",1,"0,96",0,680,0
3/29/2014,36500,36399,1111,"120,9",0,0,0,"29,9",0,0,0,0,40,0,"1,073",2,0,630,"0,991","0,85","0,89",0,680,0
4/13/2014,38000,37823,1111,"105,4",0,0,0,"22,9",0,0,0,0,40,0,"1,076",2,0,630,"0,991","0,89","0,96",0,680,0
4/13/2014,22600,22593,1126,"116,3","36,7",0,0,0,0,0,1,0,40,0,1,2,0,461,"0,725","1,07","0,92",0,680,0
5/14/2014,24000,23986,1126,"121,3",0,0,0,0,0,0,0,0,40,0,1,2,0,330,"0,519",1,1,0,680,0
5/11/2014,18000,16169,1126,"67,4",0,0,0,0,"18,5",0,0,0,40,0,1,2,0,160,"0,252",1,1,0,680,0
7/26/2014,48000,47875,1111,"199,1","48,1",0,0,27,0,0,1,0,31,"0,5",1,5,0,629,"0,989","1,15","0,96",1,680,0
9/28/2014,42800,42763,1111,205,0,0,49,"45,7",0,0,1,0,40,0,1,6,0,630,"0,991",1,1,1,680,0
10/10/2014,36000,35975,1111,"164,5",60,0,0,"30,7",0,0,1,0,40,"0,5","1,036",4,0,710,"1,116","0,94",1,1,680,0
10/30/2014,36600,36579,1126,"125,9",0,0,0,"28,7",0,0,1,0,31,0,1,3,0,376,"0,591","1,02","1,04",0,680,0
11/2/2014,32200,32166,1126,"129,2","12,7",0,0,"36,1",0,0,1,0,40,0,1,2,0,437,"0,687",1,"0,94",0,680,0
11/2/2014,41000,40966,1121,"164,1",0,0,0,"25,7",0,0,0,0,30,0,1,2,0,552,"0,868","1,11","0,89",1,680,0
11/20/2014,38000,34200,1111,134,0,"50,3",0,"49,5",0,0,1,0,30,1,"1,02",3,0,600,"0,943","1,04",1,0,680,0
12/1/2014,15500,15484,1126,"61,6",0,0,"1,7",0,0,0,0,0,40,0,1,2,0,144,"0,226",1,1,1,680,0
1/17/2015,30700,27576,1126,"110,6",0,0,0,0,"9,6",0,0,0,27,0,1,2,0,280,"0,44","0,93","0,94",0,680,0
2/4/2015,35000,34967,1111,"124,9",0,0,0,30,0,0,0,0,40,1,"1,085",3,0,630,"0,991","1,04","0,96",1,680,0
2/28/2015,25300,25280,1126,"86,3",0,0,0,0,0,0,0,0,40,0,1,2,0,297,"0,467","0,89","0,97",0,680,0
2/27/2015,29000,28979,1111,116,"27,8",0,0,"28,5",0,0,1,0,40,1,"1,073",2,0,685,"1,077","0,89","0,93",1,680,0
4/1/2015,39000,37732,1111,134,0,"50,3",0,"49,5",0,0,1,0,31,1,"1,02",3,0,600,"0,943","1,04",1,0,680,0
4/22/2015,41000,40636,1111,125,0,0,0,30,0,0,0,0,40,1,"1,08",3,0,676,"1,063","0,94","0,93",0,680,0
5/13/2015,28900,28868,1126,"89,7",0,"89,7",13,0,"22,2",0,0,0,40,0,1,2,0,263,"0,414",1,1,0,680,0
5/14/2015,28300,28294,1126,"116,3","36,7",0,0,0,0,0,1,0,40,0,1,2,0,461,"0,725","1,07","0,92",0,680,0
8/6/2015,48400,48386,1111,"188,7","53,2",0,0,"29,2",0,0,1,0,40,0,"1,269",2,0,651,"1,024","0,98","0,94",0,680,0
10/31/2015,44000,43992,1111,"125,1","20,6",0,0,"32,9",0,0,1,0,40,0,"1,069",3,0,599,"0,942","0,92","0,96",0,680,0
11/12/2015,30500,30432,1126,110,0,0,0,0,0,0,0,0,40,0,1,2,0,314,"0,494",1,1,0,680,0
2/20/2016,49800,49041,1126,"161,6",10,0,0,"30,9",0,0,1,0,36,0,1,3,0,376,"0,591",1,1,0,680,0
3/5/2016,28000,27991,1126,"152,6",0,0,0,40,"12,5",0,0,0,40,0,1,2,0,549,"0,863",1,1,1,680,0
5/15/2016,49000,47699,1126,"156,3",0,0,0,"54,9",0,0,1,0,12,0,1,4,0,"529,4","0,832",1,1,0,680,0
6/4/2016,37750,37693,1126,"140,9",0,0,0,0,2,0,1,0,40,0,1,2,0,390,"0,613",1,1,0,680,0
6/9/2016,53000,52971,1111,158,0,"64,6",0,"48,8",0,0,1,0,32,0,"1,035",4,0,680,"1,069","1,04","1,07",0,680,0
6/16/2016,71000,70677,1111,"234,3","61,2",0,0,"39,4",0,0,1,0,31,0,"1,143",6,0,705,"1,108","1,11",1,0,680,0
7/16/2016,50250,49797,1111,"170,7","32,5",0,0,"33,8",0,0,1,0,40,0,"1,05",2,0,630,"0,991",1,1,0,680,0
8/24/2016,36200,36123,1111,"126,5",0,"23,3",0,"33,8",0,0,1,0,40,0,"1,159",2,0,630,"0,991","0,89","0,96",0,680,0
8/31/2016,27600,27590,1126,"74,8",0,0,0,0,0,0,0,0,40,0,1,2,0,238,"0,374","1,15",1,0,680,0
9/11/2016,27000,26990,1126,"78,6",0,0,0,"26,3",0,0,0,0,40,0,1,2,0,315,"0,495",1,"0,96",0,680,0
9/22/2016,54500,54486,1121,"165,2",0,0,0,"24,6",0,0,0,0,29,0,1,3,0,816,"1,283","1,11",1,0,680,0
10/2/2016,61000,60993,1126,"232,1","97,2",0,0,56,"39,7",1,1,0,40,0,1,5,0,868,"1,365","0,95","0,81",0,680,0
11/25/2016,63000,62851,1126,"270,1","102,2",0,0,27,0,0,0,1,36,0,1,3,0,370,"0,582","0,97",1,0,680,0
11/24/2016,35750,35699,1126,"139,2",0,44,0,0,0,0,1,0,40,0,1,4,0,392,"0,616",1,1,0,680,0
12/2/2016,24900,24879,1126,"67,4",0,0,0,0,"18,5",0,0,0,40,0,1,2,0,160,"0,252",1,1,0,680,0
11/9/2016,36400,36393,1126,"125,4",0,0,0,0,0,0,1,0,40,0,1,2,0,361,"0,568","0,89","0,94",0,680,0
12/5/2016,42000,41954,1111,"122,2",0,0,0,"26,1",0,0,0,0,40,0,"1,363",3,0,735,"1,156",1,1,0,680,0
12/7/2016,45900,45900,1111,"212,6","106,3",0,0,56,0,0,1,0,40,0,"1,016",3,0,658,"1,035","0,87","0,96",1,680,0
12/24/2016,24500,24493,1126,"67,4",0,0,0,0,"29,6",0,0,0,40,0,1,2,0,181,"0,285",1,1,1,680,0
12/30/2016,34000,33917,1126,"120,3",0,"10,7",0,0,0,0,1,0,40,0,1,2,0,340,"0,535","1,15","1,22",0,680,0
12/31/2016,36600,36600,1111,171,0,"34,4",0,"25,1",0,0,1,0,40,1,"1,146",2,0,630,"0,991","0,96","0,96",1,680,0
12/31/2016,54000,54000,1111,"176,9","51,3",0,0,"34,7",0,0,1,0,40,0,"1,087",4,0,678,"1,066","1,09","0,96",1,680,0
1/6/2017,30500,30477,1126,"69,9",0,0,0,0,"10,6",0,0,0,40,0,1,3,0,202,"0,318",1,1,0,680,0
4/14/2017,57500,57413,1111,"129,4",0,0,0,"35,4","12,2",0,0,0,40,0,1,2,0,630,"0,991","0,89","0,96",0,680,0
5/24/2017,70500,70397,1111,"199,1","48,1",0,0,27,0,0,1,0,34,"0,5",1,5,0,629,"0,989","1,15","0,96",0,680,0
